# Type: scattered data
# Version: 5
# Description: Exported from grid layer_2_top.2grd (carl, 11 Dec 1998)
# Format: free
# Field: 1 x 
# Field: 2 y 
# Field: 3 z 
# Field: 4 column 
# Field: 5 row 
# Projection: Local Rectangular
# Units: unknown
# End:
# Information from grid:
# Grid_description: demo.seq
# Grid_size: 160 x 96
# Grid_X_range: 73000 to 80000
# Grid_Y_range: 286900 to 291100
# Vertical_faults: layer_2.vflt
# History: Imported from demo.evx (carl, 11 Dec 1998)
73000 286900 3930.36352539062 1 1
73044.0251572327 286900 3937.02685546875 2 1
73088.0503144654 286900 3943.89819335938 3 1
73132.0754716981 286900 3950.95825195312 4 1
73176.1006289308 286900 3958.01953125 5 1
73220.1257861635 286900 3964.919921875 6 1
73264.1509433962 286900 3971.45239257812 7 1
73308.1761006289 286900 3977.30419921875 8 1
73352.2012578616 286900 3982.4033203125 9 1
73396.2264150943 286900 3986.9248046875 10 1
73440.251572327 286900 3990.86547851562 11 1
73484.2767295597 286900 3994.37622070312 12 1
73528.3018867925 286900 3997.71997070312 13 1
73572.3270440252 286900 4000.767578125 14 1
73616.3522012579 286900 4003.66967773438 15 1
73660.3773584906 286900 4006.70434570312 16 1
73704.4025157233 286900 4009.9248046875 17 1
73748.427672956 286900 4013.34741210938 18 1
73792.4528301887 286900 4016.7998046875 19 1
73836.4779874214 286900 4019.9873046875 20 1
73880.5031446541 286900 4022.9755859375 21 1
73924.5283018868 286900 4026.15087890625 22 1
73968.5534591195 286900 4029.44018554688 23 1
74012.5786163522 286900 4032.4384765625 24 1
74056.6037735849 286900 4034.59521484375 25 1
74100.6289308176 286900 4034.71459960938 26 1
74144.6540880503 286900 4033.03442382812 27 1
74188.679245283 286900 4030.3046875 28 1
74232.7044025157 286900 4027.42016601562 29 1
74276.7295597484 286900 4024.3662109375 30 1
74320.7547169811 286900 4021.09985351562 31 1
74364.7798742138 286900 4017.552734375 32 1
74408.8050314465 286900 4013.56689453125 33 1
74452.8301886792 286900 4009.18579101562 34 1
74496.8553459119 286900 4004.54711914062 35 1
74540.8805031447 286900 3999.80200195312 36 1
74584.9056603774 286900 3995.0322265625 37 1
74628.9308176101 286900 3990.33764648438 38 1
74672.9559748428 286900 3985.76196289062 39 1
74716.9811320755 286900 3981.19995117188 40 1
74761.0062893082 286900 3976.42602539062 41 1
74805.0314465409 286900 3971.552734375 42 1
74849.0566037736 286900 3966.57690429688 43 1
74893.0817610063 286900 3961.38354492188 44 1
74937.106918239 286900 3956.01586914062 45 1
74981.1320754717 286900 3950.74047851562 46 1
75025.1572327044 286900 3945.5654296875 47 1
75069.1823899371 286900 3940.54736328125 48 1
75113.2075471698 286900 3935.72705078125 49 1
75157.2327044025 286900 3930.8505859375 50 1
75201.2578616352 286900 3925.93041992188 51 1
75245.2830188679 286900 3921.189453125 52 1
75289.3081761006 286900 3916.2431640625 53 1
75333.3333333333 286900 3911.11474609375 54 1
75377.358490566 286900 3906.21069335938 55 1
75421.3836477987 286900 3901.27783203125 56 1
75465.4088050314 286900 3896.32373046875 57 1
75509.4339622642 286900 3891.55737304688 58 1
75553.4591194969 286900 3886.76416015625 59 1
75597.4842767296 286900 3881.91333007812 60 1
75641.5094339623 286900 3877.10034179688 61 1
75685.534591195 286900 3872.32299804688 62 1
75729.5597484277 286900 3867.5849609375 63 1
75773.5849056604 286900 3862.8330078125 64 1
75817.6100628931 286900 3858.11645507812 65 1
75861.6352201258 286900 3853.46899414062 66 1
75905.6603773585 286900 3848.80078125 67 1
75949.6855345912 286900 3843.45703125 68 1
75993.7106918239 286900 3839.70361328125 69 1
76037.7358490566 286900 3836.04077148438 70 1
76081.7610062893 286900 3832.521484375 71 1
76125.786163522 286900 3829.03979492188 72 1
76169.8113207547 286900 3825.69140625 73 1
76213.8364779874 286900 3822.62548828125 74 1
76257.8616352201 286900 3819.77294921875 75 1
76301.8867924528 286900 3817.0869140625 76 1
76345.9119496855 286900 3814.54052734375 77 1
76389.9371069182 286900 3812.0830078125 78 1
76433.9622641509 286900 3809.6845703125 79 1
76477.9874213836 286900 3807.33471679688 80 1
76522.0125786164 286900 3805.064453125 81 1
76566.0377358491 286900 3802.87158203125 82 1
76610.0628930818 286900 3800.75610351562 83 1
76654.0880503145 286900 3798.86401367188 84 1
76698.1132075472 286900 3797.134765625 85 1
76742.1383647799 286900 3795.384765625 86 1
76786.1635220126 286900 3793.70288085938 87 1
76830.1886792453 286900 3792.11938476562 88 1
76874.213836478 286900 3790.49438476562 89 1
76918.2389937107 286900 3788.87573242188 90 1
76962.2641509434 286900 3787.30346679688 91 1
77006.2893081761 286900 3785.70971679688 92 1
77050.3144654088 286900 3784.22143554688 93 1
77094.3396226415 286900 3782.94555664062 94 1
77138.3647798742 286900 3781.65112304688 95 1
77182.3899371069 286900 3780.30249023438 96 1
77226.4150943396 286900 3779.01049804688 97 1
77270.4402515723 286900 3777.71337890625 98 1
77314.465408805 286900 3776.36743164062 99 1
77358.4905660377 286900 3775.1083984375 100 1
77402.5157232704 286900 3773.92065429688 101 1
77446.5408805031 286900 3772.71142578125 102 1
77490.5660377358 286900 3771.59399414062 103 1
77534.5911949686 286900 3770.53564453125 104 1
77578.6163522013 286900 3769.40771484375 105 1
77622.641509434 286900 3768.35717773438 106 1
77666.6666666667 286900 3767.38452148438 107 1
77710.6918238994 286900 3766.38720703125 108 1
77754.7169811321 286900 3765.4072265625 109 1
77798.7421383648 286900 3764.30737304688 110 1
77842.7672955975 286900 3762.92797851562 111 1
77886.7924528302 286900 3761.41870117188 112 1
77930.8176100629 286900 3759.99096679688 113 1
77974.8427672956 286900 3758.73291015625 114 1
78018.8679245283 286900 3757.66821289062 115 1
78062.893081761 286900 3756.79125976562 116 1
78106.9182389937 286900 3756.1142578125 117 1
78150.9433962264 286900 3755.6142578125 118 1
78194.9685534591 286900 3755.5390625 119 1
78238.9937106918 286900 3755.92700195312 120 1
78283.0188679245 286900 3756.59765625 121 1
78327.0440251572 286900 3757.43994140625 122 1
78371.0691823899 286900 3758.4609375 123 1
78415.0943396226 286900 3759.69458007812 124 1
78459.1194968553 286900 3761.10546875 125 1
78503.1446540881 286900 3743.20141601562 126 1
78547.1698113208 286900 3723.0400390625 127 1
78591.1949685535 286900 3703.31274414062 128 1
78635.2201257862 286900 3684.0029296875 129 1
78679.2452830189 286900 3665.10327148438 130 1
78723.2704402516 286900 3646.60107421875 131 1
78767.2955974843 286900 3628.56787109375 132 1
78811.320754717 286900 3610.890625 133 1
78855.3459119497 286900 3593.447265625 134 1
78899.3710691824 286900 3576.2275390625 135 1
78943.3962264151 286900 3559.2080078125 136 1
78987.4213836478 286900 3542.37622070312 137 1
79031.4465408805 286900 3525.76000976562 138 1
79075.4716981132 286900 3509.34765625 139 1
79119.4968553459 286900 3504.18627929688 140 1
79163.5220125786 286900 3504.56909179688 141 1
79207.5471698113 286900 3505.14965820312 142 1
79251.572327044 286900 3505.83081054688 143 1
79295.5974842767 286900 3506.53588867188 144 1
79339.6226415094 286900 3507.27880859375 145 1
79383.6477987421 286900 3508.0283203125 146 1
79427.6729559748 286900 3508.75537109375 147 1
79471.6981132075 286900 3509.48876953125 148 1
79515.7232704403 286900 3510.23266601562 149 1
79559.748427673 286900 3510.9541015625 150 1
79603.7735849057 286900 3511.64770507812 151 1
79647.7987421384 286900 3512.29760742188 152 1
79691.8238993711 286900 3512.86767578125 153 1
79735.8490566038 286900 3513.43603515625 154 1
79779.8742138365 286900 3514.05078125 155 1
79823.8993710692 286900 3514.61938476562 156 1
79867.9245283019 286900 3515.16333007812 157 1
79911.9496855346 286900 3515.84594726562 158 1
79955.9748427673 286900 3516.63427734375 159 1
80000 286900 3517.64672851562 160 1
73000 286944.210526316 3926.50537109375 1 2
73044.0251572327 286944.210526316 3933.02124023438 2 2
73088.0503144654 286944.210526316 3939.8056640625 3 2
73132.0754716981 286944.210526316 3946.87084960938 4 2
73176.1006289308 286944.210526316 3954.03857421875 5 2
73220.1257861635 286944.210526316 3961.11181640625 6 2
73264.1509433962 286944.210526316 3967.82568359375 7 2
73308.1761006289 286944.210526316 3973.75805664062 8 2
73352.2012578616 286944.210526316 3978.744140625 9 2
73396.2264150943 286944.210526316 3983.0078125 10 2
73440.251572327 286944.210526316 3986.66674804688 11 2
73484.2767295597 286944.210526316 3989.89184570312 12 2
73528.3018867925 286944.210526316 3992.955078125 13 2
73572.3270440252 286944.210526316 3995.71606445312 14 2
73616.3522012579 286944.210526316 3998.2939453125 15 2
73660.3773584906 286944.210526316 4000.95922851562 16 2
73704.4025157233 286944.210526316 4003.85913085938 17 2
73748.427672956 286944.210526316 4007.07739257812 18 2
73792.4528301887 286944.210526316 4010.45190429688 19 2
73836.4779874214 286944.210526316 4013.64208984375 20 2
73880.5031446541 286944.210526316 4016.69799804688 21 2
73924.5283018868 286944.210526316 4020.0439453125 22 2
73968.5534591195 286944.210526316 4023.6533203125 23 2
74012.5786163522 286944.210526316 4027.1328125 24 2
74056.6037735849 286944.210526316 4029.85229492188 25 2
74100.6289308176 286944.210526316 4030.30712890625 26 2
